n,mae,rmse,calibration_in_the_large,calibration_slope,residual_age_slope,residual_age_correlation,latent_mae,latent_rmse,outcome_beta_unadjusted,outcome_p_unadjusted,outcome_beta_age_adjusted,outcome_se_age_adjusted,outcome_p_age_adjusted,outcome_ci_low_age_adjusted,outcome_ci_high_age_adjusted,scenario,method,replication,seed,association_target,association_error_age_adjusted,association_detected_age_adjusted,latent_target_in_ci
500.0,6.80784569981564,8.48722534487532,-0.6863252117914991,0.9936240557532654,-0.0063759442467345995,-0.013337518815704094,5.0953296373135295,6.359115415014152,-0.10599104490401477,0.7745680465482008,-0.09894483637070853,0.3710796321002141,0.7898566081099089,-0.8280230290892269,0.6301333563478099,null_outcome,umlr_oracle,26,3172318501,0.0,-0.09894483637070853,False,True
500.0,5.713941139437422,7.155425001834085,-0.05074107719713598,0.85150149506279,-0.14849850493720995,-0.3570712768500586,4.722857658493176,5.771838394566197,-0.1828263963779198,0.5814346063060808,0.05928586663459538,0.3112679183847202,0.8490219794360023,-0.5522773444820412,0.6708490777512319,null_outcome,raw_lasso,27,3517989765,0.0,0.05928586663459538,False,True
500.0,5.3563224079539316,6.691029294112488,0.228610092455193,1.0127018426290761,0.012701842629076143,0.032680205829654196,4.17528511089238,5.222748639924122,0.07945658927503309,0.7976936403839371,0.059285866634595966,0.3112679183847202,0.8490219794360009,-0.5522773444820406,0.6708490777512326,null_outcome,residual_correction,27,3517989765,0.0,0.059285866634595966,False,True
500.0,5.715008231980834,7.156945267920003,-0.04825055318228573,0.852762154485095,-0.14723784551490504,-0.3539639048184182,4.719572491639544,5.768601906212384,-0.18068818589491115,0.5859434340286046,0.05937364015797201,0.3117287547266975,0.8490219794360032,-0.5530949985226788,0.6718422788386228,null_outcome,linear_recalibration,27,3517989765,0.0,0.05937364015797201,False,True
500.0,6.458545503733543,8.079763899947261,0.2999223728273351,1.0264322909826864,0.0264322909826864,0.05632392366841496,4.976716959513155,6.2549390173653565,0.1181831308919392,0.7521733056135118,0.07581035338620838,0.37543471199235684,0.8400565258096149,-0.661824476512684,0.8134451832851006,null_outcome,umlr_oracle,27,3517989765,0.0,0.07581035338620838,False,True
500.0,5.7640095236603415,7.217122309121186,0.18059104598510337,0.8593689142999132,-0.14063108570008676,-0.33721398070385933,4.6945058196178095,5.901494950666622,0.36936898261670476,0.25493164823417236,0.22245883790177384,0.30619608697443795,0.4678595641634458,-0.37913949948290065,0.8240571752864483,null_outcome,raw_lasso,28,1866867038,0.0,0.22245883790177384,False,True
500.0,5.399476177957987,6.800287999846552,0.19784265827350883,1.0152703814671653,0.015270381467165306,0.03886500772702357,4.0136368097719295,5.15912950484509,0.20560411818590102,0.5013694944787378,0.22245883790177415,0.30619608697443795,0.4678595641634454,-0.3791394994829004,0.8240571752864486,null_outcome,residual_correction,28,1866867038,0.0,0.22245883790177415,False,True
500.0,5.76468947426101,7.219236389135401,0.1810260982190303,0.8606525973201377,-0.13934740267986234,-0.3340384804726827,4.688851607009776,5.896603557534453,0.36835163483939115,0.25638317050422826,0.2227911359732543,0.3066534676303678,0.46785956416344876,-0.3797058394210636,0.8252881113675722,null_outcome,linear_recalibration,28,1866867038,0.0,0.2227911359732543,False,True
500.0,6.400840556410545,8.058735619586425,0.23653714496454367,1.0201798449576338,0.020179844957633808,0.043340146686262404,4.685053905087272,6.0542089748582635,0.24500074921554968,0.4990007419519485,0.2671762081884182,0.36278522722805595,0.4617992758099656,-0.445605564056568,0.9799579804334044,null_outcome,umlr_oracle,28,1866867038,0.0,0.2671762081884182,False,True
500.0,5.813182000027142,7.10857779435995,0.5089539534947572,0.8290927010527279,-0.17090729894727208,-0.41582370470679547,4.487439232058026,5.592034494031707,-0.14445998784986128,0.6473649246447271,-0.13995100363327537,0.28731900004831706,0.6264073539902412,-0.7044606106503134,0.4245586033837626,null_outcome,raw_lasso,29,3027505276,0.0,-0.13995100363327537,False,True
500.0,5.181974449880574,6.46223946859145,0.38721044828529233,0.9898917131350013,-0.01010828686499865,-0.02703279140916912,3.86747748190729,4.839485653308451,-0.14021737483014315,0.6255289556982723,-0.1399510036332753,0.28731900004831706,0.6264073539902414,-0.7044606106503133,0.4245586033837627,null_outcome,residual_correction,29,3027505276,0.0,-0.1399510036332753,False,True
500.0,5.812135291259516,7.108462385037218,0.5085636238636184,0.8303967660767576,-0.1696032339232424,-0.41265597085971456,4.4829699963408896,5.586587318533252,-0.14464570655243672,0.6469382178344945,-0.1401711300542221,0.2877709189449935,0.6264073539902419,-0.7055686440969824,0.4252263839885382,null_outcome,linear_recalibration,29,3027505276,0.0,-0.1401711300542221,False,True
500.0,6.158551027850326,7.673545251655991,0.43792752493599413,0.9850018182451318,-0.014998181754868223,-0.03377274091721637,4.5680243562549,5.699370809619002,-0.16127986504260933,0.6364661229992061,-0.16088452566762973,0.341167307175728,0.6374401482720846,-0.8311925194600487,0.5094234681247891,null_outcome,umlr_oracle,29,3027505276,0.0,-0.16088452566762973,False,True
500.0,5.740718874332936,7.2112251173609785,0.46582191262942707,0.8238333438916838,-0.17616665610831617,-0.4218617364717227,5.0109772579695075,6.254677607107627,3.056829265810163,5.9886327811364176e-27,3.25463742402369,0.23146903871407848,4.800713115582293e-38,2.799858951109882,3.7094158969374984,latent_signal,raw_lasso,0,3252981564,3.942040261991447,-0.687402837967757,True,False
500.0,5.138771299630944,6.537390530791812,0.3630498772864893,0.9888542470482222,-0.011145752951777776,-0.029425455696033304,4.164946735457288,5.214613975717836,3.2292498775955174,1.3654029791583963e-37,3.25463742402369,0.23146903871407848,4.800713115582293e-38,2.799858951109882,3.7094158969374984,latent_signal,residual_correction,0,3252981564,3.942040261991447,-0.687402837967757,True,False
500.0,5.7386390310781215,7.2111335739897235,0.4655641308618936,0.82518635868572,-0.17481364131428,-0.4186260730041798,5.004656036691496,6.247353333320761,3.06356560471024,4.47698089016116e-27,3.25998264659398,0.23184918967065665,4.800713115582137e-38,2.8044572726152617,3.7155080205726985,latent_signal,linear_recalibration,0,3252981564,3.942040261991447,-0.6820576153974671,True,False
500.0,6.096874137228398,7.748173032236459,0.45160769693397784,0.9795925632153026,-0.020407436784697364,-0.04546483146238731,4.7971519210937625,6.063824713666356,3.8316871540123323,1.059547653523444e-37,3.869347167439381,0.2737099472528441,2.227299863313214e-38,3.3315759280351864,4.407118406843575,latent_signal,umlr_oracle,0,3252981564,3.942040261991447,-0.0726930945520663,True,True
500.0,5.9285011638427765,7.470911832280493,0.2533451048804605,0.8082808039609962,-0.19171919603900378,-0.4478807344059564,4.876620810225325,6.025948573577949,3.4036374486834053,1.4850140738512037e-28,3.2941177780003867,0.2518243977130002,8.245462928224968e-34,2.799346141713326,3.7888894142874476,latent_signal,raw_lasso,1,3796304915,3.7747061812340728,-0.480588403233686,True,True
500.0,5.342822737257641,6.679592532139342,0.22306858071306157,0.999156739419392,-0.0008432605806080185,-0.0022033053142793235,4.133191161080174,5.164074460290137,3.290619607119951,7.68779611174372e-34,3.294117778000385,0.2518243977130002,8.245462928225726e-34,2.799346141713324,3.788889414287446,latent_signal,residual_correction,1,3796304915,3.7747061812340728,-0.4805884032336878,True,True
500.0,5.927694670626952,7.470379257200809,0.25350535963603094,0.8096482269936507,-0.1903517730063493,-0.44471832098030106,4.871926820005072,6.02048242163283,3.408393914025145,1.2076825550711256e-28,3.2996906587366865,0.2522504259941738,8.245462928224968e-34,2.8040819839748186,3.7952993334985545,latent_signal,linear_recalibration,1,3796304915,3.7747061812340728,-0.4750155224973862,True,True
500.0,6.618927972003011,8.28224637495963,0.24912309974166277,1.0026026767590033,0.002602676759003275,0.005483895684553771,5.113285426195186,6.401586933762018,4.058730121687257,1.9252395421650603e-33,4.065204361991219,0.3127900752235595,1.8813975749250735e-33,3.450650495335732,4.679758228646706,latent_signal,umlr_oracle,1,3796304915,3.7747061812340728,0.29049818075714606,True,True
500.0,5.7168688493325135,7.119911727925953,0.3584643584923889,0.8406963764168951,-0.1593036235831049,-0.388690921687903,4.744372323414503,5.927252808704352,3.040694320834956,1.812263558070173e-24,3.074055094843847,0.25408714882670114,1.0324332530681099e-29,2.5748377214431324,3.5732724682445616,latent_signal,raw_lasso,2,3833159588,3.8479827227118544,-0.7739276278680074,True,False
500.0,5.272407697821196,6.559216268592169,0.30253251782630564,1.0046412861846736,0.004641286184673632,0.012289976963540266,4.144024218431699,5.187859912237337,3.0745634579549734,8.849478134342572e-30,3.0740550948438448,0.25408714882670114,1.0324332530681983e-29,2.5748377214431297,3.57327246824456,latent_signal,residual_correction,2,3833159588,3.8479827227118544,-0.7739276278680096,True,False
500.0,5.7177759143391835,7.120537154587471,0.3584916974918647,0.8420247700917779,-0.1579752299082221,-0.3854158568377381,4.739683389271076,5.922342017297737,3.045825388500062,1.5025639743879583e-24,3.0789124434167476,0.2544886347505598,1.0324332530681099e-29,2.578906251103736,3.5789186357297593,latent_signal,linear_recalibration,2,3833159588,3.8479827227118544,-0.7690702792951067,True,False
500.0,6.42309101866126,8.009257859795751,0.3771454153079816,1.0164835217171493,0.016483521717149285,0.03574719612060427,5.016670742467247,6.300228340756518,3.718824970090737,3.507782781815689e-29,3.715964202643039,0.31092530340570146,4.102581559125664e-29,3.105074143831441,4.326854261454637,latent_signal,umlr_oracle,2,3833159588,3.8479827227118544,-0.13201852006881554,True,True
500.0,5.683059885582914,7.071368070338249,-0.2892853568587046,0.8612351526889892,-0.1387648473110108,-0.33336296707015245,4.630952770758518,5.831943978936642,3.2880765204015834,3.2797605143568887e-29,3.3234848534336394,0.253565938531606,6.393918047341413e-34,2.825291527237627,3.821678179629652,latent_signal,raw_lasso,3,4289388588,3.7455920848748896,-0.4221072314412502,True,True
500.0,5.332347794606235,6.698830830847087,-0.05460598653395047,1.0415966386614268,0.04159663866142682,0.10540258770860103,4.161701561065668,5.23825100015777,3.333133208046316,8.58673939532896e-34,3.3234848534336385,0.2535659385316061,6.393918047342002e-34,2.825291527237626,3.821678179629651,latent_signal,residual_correction,3,4289388588,3.7455920848748896,-0.42210723144125106,True,True
500.0,5.6843802583544,7.073474709685881,-0.287753967657653,0.862538559822454,-0.13746144017754602,-0.33013027997021066,4.627850557721808,5.828533677162077,3.2934308196775306,2.7099360097025196e-29,3.3285146688706915,0.2539496893017109,6.393918047341608e-34,2.8295673688811327,3.8274619688602503,latent_signal,linear_recalibration,3,4289388588,3.7455920848748896,-0.4170774160041981,True,True
500.0,6.536962467033649,8.206897763273929,-0.04828473621023744,1.0573294081230078,0.0573294081230078,0.11857238843086247,5.096278903065091,6.395446732420745,4.088981889703012,6.834209264512488e-34,4.075571426077259,0.3099293782444155,4.1939221543749014e-34,3.4666381098455856,4.684504742308932,latent_signal,umlr_oracle,3,4289388588,3.7455920848748896,0.32997934120236927,True,True
500.0,5.59407698244422,7.0879104618887645,0.10584548508692404,0.8663926087171387,-0.13360739128286125,-0.3332243416654003,4.479484308417334,5.579345604352648,3.3052517469517637,2.0361232358511134e-35,3.2644961355415587,0.22777876923513404,3.064602131100602e-39,2.8169681144704604,3.712024156612657,latent_signal,raw_lasso,4,1778833715,3.9532027464312693,-0.6887066108897106,True,False
500.0,5.27098103452801,6.695308448408243,0.1494318342870702,1.0222529291127003,0.02225292911270027,0.058762574855239245,4.110778175711694,5.1465495363788465,3.2562301796328126,5.947686216997792e-39,3.2644961355415623,0.22777876923513402,3.064602131100095e-39,2.8169681144704644,3.71202415661266,latent_signal,residual_correction,4,1778833715,3.9532027464312693,-0.6887066108897071,True,False
500.0,5.595283830246298,7.089805826497402,0.10643811393677916,0.8677245287642803,-0.1322754712357197,-0.32981465638292373,4.476328946071258,5.57607445557384,3.3098494458327936,1.6589424882515124e-35,3.2695147008005403,0.22812893739908774,3.0646021311002975e-39,2.8212986873147736,3.717730714286307,latent_signal,linear_recalibration,4,1778833715,3.9532027464312693,-0.683688045630729,True,False
500.0,6.400411272450316,8.119650695559107,0.1836528289890499,1.0474010690168674,0.04740106901686736,0.10321383989098762,4.887403650567715,6.17361023604757,3.939798685447595,9.530967517943679e-39,3.956242753814538,0.2748984597210353,1.6657585036538382e-39,3.4161363861861727,4.496349121442903,latent_signal,umlr_oracle,4,1778833715,3.9532027464312693,0.0030400073832685948,True,True
500.0,6.0632273335756945,7.618716323174868,0.9540931418614716,0.8426879041781165,-0.15731209582188355,-0.36464414115439076,4.8009394706296336,5.978154849215752,3.5609853514452032,2.998109527737655e-37,3.513610696143993,0.23350374473509602,1.9477682668751456e-42,3.054834537396228,3.972386854891758,latent_signal,raw_lasso,5,3701162196,3.821703603153048,-0.3080929070090548,True,True
500.0,5.662571154333337,7.085932606902695,0.8202410052671496,1.0002256186631047,0.00022561866310466527,0.0005616475243496366,4.185549916284382,5.246919430122145,3.512159436066366,1.69442660143297e-42,3.513610696143992,0.23350374473509605,1.947768266875303e-42,3.054834537396227,3.972386854891757,latent_signal,residual_correction,5,3701162196,3.821703603153048,-0.30809290700905567,True,True
500.0,6.064462564472608,7.620533549392595,0.9542512830331661,0.8439638655426865,-0.15603613445731346,-0.3615998371759642,4.7965472977891475,5.973977730225663,3.565907955608291,2.402829646222697e-37,3.5189308526054672,0.23385730594712625,1.947768266875303e-42,3.0594600349565293,3.978401670254405,latent_signal,linear_recalibration,5,3701162196,3.821703603153048,-0.30277275054758057,True,True
500.0,6.602159501658823,8.242035042115607,0.9598677356567755,0.9769833595538118,-0.02301664044618823,-0.04926395731922637,4.874799407409978,6.11180932998809,4.08384695921727,1.791451495671508e-42,4.078316716190125,0.2713472675112285,2.3348682709455254e-42,3.5451875485327426,4.611445883847507,latent_signal,umlr_oracle,5,3701162196,3.821703603153048,0.25661311303707723,True,True
500.0,5.750451994357732,7.1465114544490635,0.38389274944714213,0.8191003507287605,-0.18089964927123947,-0.44133371876373384,4.795753398115569,5.942958518230787,3.3013154124256263,1.0839139535925062e-35,3.263393632988884,0.21062765336020767,1.8467358101431205e-44,2.849563243055407,3.677224022922361,latent_signal,raw_lasso,6,4184625800,3.77520089597426,-0.5118072629853758,True,False
500.0,5.181121493325729,6.419587588234972,0.4370998583268673,0.9932561096291479,-0.006743890370852101,-0.018331938706071606,4.013544455677661,5.012930077146426,3.2642174107481683,1.4511102124356795e-44,3.263393632988885,0.21062765336020767,1.846735810142969e-44,2.849563243055408,3.677224022922362,latent_signal,residual_correction,6,4184625800,3.77520089597426,-0.5118072629853749,True,False
500.0,5.749793651444953,7.1457714724175405,0.3849481852222026,0.8203543378596261,-0.17964566214037392,-0.43832342587967704,4.790137904755079,5.936567359654283,3.3060433892095413,8.158810154071152e-36,3.268389667498056,0.21095011002437966,1.8467358101431964e-44,2.8539257312806883,3.6828536037154236,latent_signal,linear_recalibration,6,4184625800,3.77520089597426,-0.5068112284762041,True,False
500.0,6.272542746459255,7.773531904401791,0.5282151419153454,0.9902743117846659,-0.00972568821533415,-0.02183247068152885,4.805490721501406,5.971363837043642,3.9555226969564883,1.221355282265207e-44,3.9541934620942407,0.25494904268610963,1.5600506364352868e-44,3.4532826839281494,4.455104240260332,latent_signal,umlr_oracle,6,4184625800,3.77520089597426,0.1789925661199807,True,True
500.0,5.871186063827586,7.137982397151578,0.1019801184848932,0.8259925786241292,-0.17400742137587077,-0.4287240943369644,5.032176739875193,6.116900853866793,2.8866585162500775,1.4103659538448074e-24,3.0475606560028345,0.2315562839916656,3.757083228633663e-34,2.5926107680508403,3.5025105439548287,latent_signal,raw_lasso,7,1587737317,3.78879407801341,-0.7412334220105756,True,False
500.0,5.20598304734964,6.470031563898373,0.1388556915302351,0.9707425734471481,-0.029257426552851906,-0.07953733364542305,4.367076544179755,5.3297223339008974,3.013233094211166,3.039186134283291e-33,3.0475606560028345,0.2315562839916656,3.757083228633663e-34,2.5926107680508403,3.5025105439548287,latent_signal,residual_correction,7,1587737317,3.78879407801341,-0.7412334220105756,True,False
500.0,5.869759082655479,7.137410064663485,0.10253299770229407,0.8272727329478987,-0.17272726705210129,-0.42560462107793046,5.027786700546515,6.111536009868129,2.8924876014979706,1.1011153889611361e-24,3.0522838799780785,0.23191515861816855,3.757083228633779e-34,2.5966288936011925,3.5079388663549644,latent_signal,linear_recalibration,7,1587737317,3.78879407801341,-0.7365101980353317,True,False
500.0,6.090574230471136,7.576018936220941,0.15612990499675827,0.9661279864571032,-0.03387201354289682,-0.07863818321552271,5.028895569743558,6.124573751432944,3.526750129965932,3.284973705631619e-33,3.5666020444248696,0.27122177102976713,4.188514673320327e-34,3.0337194458054553,4.099484643044284,latent_signal,umlr_oracle,7,1587737317,3.78879407801341,-0.22219203358854056,True,True
500.0,5.676635962357361,6.956135683243347,-0.4056372351759656,0.8258191381602166,-0.17418086183978343,-0.42920603483016206,4.756553487033931,5.816701286200059,2.9681637181263816,1.7784089358042494e-30,3.065762506086327,0.20823387193933376,5.591980819039125e-41,2.6566352948808665,3.4748897172917874,latent_signal,raw_lasso,8,1511176041,3.795967808373659,-0.7302053022873323,True,False
500.0,5.091171347540534,6.289512490519779,-0.44970655984079994,0.9925993356477186,-0.007400664352281372,-0.020186474669949262,3.8919123952999954,4.849272483014715,3.0579202774488117,7.417272040669986e-41,3.065762506086328,0.20823387193933376,5.591980819038902e-41,2.6566352948808674,3.4748897172917883,latent_signal,residual_correction,8,1511176041,3.795967808373659,-0.7302053022873314,True,False
500.0,5.676796380040638,6.9556409247362465,-0.4066265569863068,0.8270387733053107,-0.17296122669468927,-0.4262346542767675,4.751040011798652,5.809746634647158,2.9733421536972813,1.3475136235403935e-30,3.0702902671010026,0.20854140822286193,5.591980819039125e-41,2.6605588244088367,3.4800217097931685,latent_signal,linear_recalibration,8,1511176041,3.795967808373659,-0.7256775412726566,True,False
500.0,6.0820612170036705,7.501695180851595,-0.5205011296507294,0.9829812466832433,-0.01701875331675673,-0.03891437080476641,4.563822564837359,5.672752504212916,3.6327018327842535,1.8160279945978006e-40,3.6464512658571326,0.24852390365266597,9.379300543770412e-41,3.1581642706994364,4.134738261014829,latent_signal,umlr_oracle,8,1511176041,3.795967808373659,-0.14951654251652657,True,True
500.0,6.002414343444976,7.421998690720084,-0.02017745216320276,0.8318353249259564,-0.16816467507404365,-0.38749145107301475,4.847284612817318,5.930940173995095,3.5628249512326673,4.367069254571415e-40,3.5253146950609473,0.21906361732026927,3.312824801931672e-47,3.094909756632232,3.9557196334896627,latent_signal,raw_lasso,9,1698704072,3.953997454044247,-0.42868275898329955,True,True
500.0,5.446580712675366,6.842615979520566,0.07457960538258981,0.9979205745497522,-0.0020794254502477516,-0.005197489332397044,4.155895687935211,5.226589598492083,3.5249807679574143,2.6790025506040456e-47,3.525314695060948,0.21906361732026927,3.312824801931672e-47,3.0949097566322328,3.9557196334896636,latent_signal,residual_correction,9,1698704072,3.953997454044247,-0.42868275898329866,True,True
500.0,6.002350345961879,7.42328622695459,-0.019313219155219174,0.8331415714158902,-0.16685842858410982,-0.3844147419812613,4.843256999328102,5.926574718448347,3.568061908770375,3.3177367513480867e-40,3.5308505623274,0.2194076169949913,3.312824801931672e-47,3.0997697510146818,3.961931373640118,latent_signal,linear_recalibration,9,1698704072,3.953997454044247,-0.42314689171684705,True,True
500.0,6.580919289547615,8.26840573697149,0.09272859303450093,1.0057888870038663,0.005788887003866261,0.0119742198323875,4.922378487685513,6.260892212394555,4.241358049236407,8.067904905894952e-47,4.2436494398578075,0.26520898465191156,8.746847267159786e-47,3.7225804549383916,4.764718424777223,latent_signal,umlr_oracle,9,1698704072,3.953997454044247,0.28965198581356066,True,True
500.0,5.8064487233260405,7.194948979719832,0.03561127690419949,0.8299454758535035,-0.17005452414649647,-0.40256955736631467,5.0659471312067526,6.246869813831847,2.8561179800514944,1.463843148066915e-22,2.9489470292936,0.24762001527233074,6.08110608871103e-29,2.4624359475780517,3.435458111009148,latent_signal,raw_lasso,10,3718071100,3.8390247956931773,-0.8900777663995774,True,False
500.0,5.282088038609814,6.589798016352286,-0.07932921824452788,0.9879047937652823,-0.012095206234717715,-0.03126423339444024,4.459375702399193,5.492082495379679,2.9394325428005135,8.441174656309216e-29,2.948947029293599,0.24762001527233074,6.081106088711288e-29,2.462435947578051,3.4354581110091473,latent_signal,residual_correction,10,3718071100,3.8390247956931773,-0.8900777663995783,True,False
500.0,5.806687468200727,7.19547420621768,0.034600054870953516,0.8311581947297987,-0.16884180527020132,-0.3996692412966726,5.062718915816482,6.242766806225344,2.8610620499818404,1.226972302143713e-22,2.9532560397426777,0.24798183839855528,6.081106088711288e-29,2.4660340665414973,3.440478012943858,latent_signal,linear_recalibration,10,3718071100,3.8390247956931773,-0.8857687559504996,True,False
500.0,6.25905608412448,7.810421105161165,-0.06365371256506747,0.9792343572421193,-0.02076564275788073,-0.045285637998175046,5.2156439902888305,6.394157019625448,3.469221212735355,1.5406117107612128e-28,3.4838775331024565,0.2935689553381321,8.981379197588683e-29,2.9070883350944494,4.060666731110463,latent_signal,umlr_oracle,10,3718071100,3.8390247956931773,-0.3551472625907208,True,True
500.0,5.548528072351673,6.9499544889314375,0.4314897192115213,0.8523853748143507,-0.14761462518564927,-0.35204399296927874,4.706595857009349,5.905391040879927,3.0210006709052997,9.269689998276296e-29,3.1353849898747104,0.23109536654609797,6.770850108584259e-36,2.681340688834897,3.5894292909145236,latent_signal,raw_lasso,11,1907913285,3.849570293859038,-0.7141853039843276,True,False
500.0,5.170813795538844,6.497149920966265,-0.15173814668267321,1.0117003733804029,0.011700373380402862,0.02979930857199279,4.122024499841768,5.12889426561688,3.1368562636709068,4.668305089177861e-36,3.135384989874709,0.23109536654609797,6.77085010858469e-36,2.6813406888348963,3.589429290914522,latent_signal,residual_correction,11,1907913285,3.849570293859038,-0.7141853039843289,True,False
500.0,5.549509991238804,6.951385441695584,0.42656109148200244,0.8536862807139077,-0.14631371928609227,-0.34885404908739887,4.702275214468146,5.899940497984409,3.026721170812823,7.342716649625875e-29,3.140170197306969,0.2314480630312595,6.770850108584476e-36,2.6854329363368996,3.594907458277038,latent_signal,linear_recalibration,11,1907913285,3.849570293859038,-0.709400096552069,True,False
500.0,6.174277023967001,7.755316793458053,-0.17276741053260514,1.0158271978099414,0.01582719780994135,0.033769385794126854,4.890363728947663,6.022146623370759,3.7260250109457296,1.1584303477834404e-35,3.7228712773547072,0.276343641040342,1.75088976937984e-35,3.179925491732777,4.265817062976637,latent_signal,umlr_oracle,11,1907913285,3.849570293859038,-0.12669901650433069,True,True
500.0,5.736206180781779,7.186965357071139,0.06382455935422951,0.8634717844265559,-0.13652821557344408,-0.34228231574927664,4.69124876265415,5.839046748955352,3.149587872318774,2.403231650734242e-34,3.3702521790435958,0.21368960757366984,9.903703998694456e-46,2.9504058188141933,3.7900985392729982,latent_signal,raw_lasso,12,1792009733,3.7478852489415955,-0.3776330698979997,True,True
500.0,5.2991139681491015,6.757844892724103,0.11755382671048302,1.0132778889360032,0.013277888936003235,0.035406011168762366,4.0493070358283685,5.0626866945951905,3.3610619353550133,6.603904098051472e-46,3.3702521790435944,0.2136896075736698,9.903703998694456e-46,2.950405818814192,3.790098539272997,latent_signal,residual_correction,12,1792009733,3.7478852489415955,-0.37763306989800105,True,True
500.0,5.73555381407106,7.188597075560027,0.06447845863882429,0.8648082244582772,-0.1351917755417228,-0.33885513697539965,4.685776935753995,5.83303089150854,3.156647539415518,1.686969956627371e-34,3.3754684930104273,0.2140203460541564,9.903703998694456e-46,2.954972314810012,3.7959646712108426,latent_signal,linear_recalibration,12,1792009733,3.7478852489415955,-0.3724167559311682,True,True
500.0,6.142073530035435,7.839605061069616,0.11382828212761137,1.0000656694542478,6.566945424779647e-05,0.0001509403940005162,4.660052066854245,5.847445268183924,3.869654570041575,4.372771415303343e-45,3.90190239763586,0.24839454714018872,1.929287112042199e-45,3.413869555506719,4.389935239765001,latent_signal,umlr_oracle,12,1792009733,3.7478852489415955,0.15401714869426453,True,True
500.0,5.7286255385556215,7.302889180012701,-0.9290678586184524,0.8480152119802586,-0.15198478801974136,-0.3678635147631864,4.691215084624175,5.764512902080045,3.526224128483695,6.120207475007423e-39,3.5254500011374015,0.22269951338254126,5.322622816690651e-46,3.087901440961002,3.962998561313801,latent_signal,raw_lasso,13,1087595102,4.074431991216794,-0.5489819900793922,True,False
500.0,5.455271580577806,6.838043959508317,-1.145231254614435,1.015987103996227,0.015987103996226937,0.041577070456063764,4.173805600136425,5.173831907324337,3.5253681688105485,5.421930003053574e-46,3.5254500011374033,0.22269951338254126,5.32262281669021e-46,3.0879014409610037,3.962998561313803,latent_signal,residual_correction,13,1087595102,4.074431991216794,-0.5489819900793904,True,False
500.0,5.730334209227967,7.304570902714596,-0.9324623221443114,0.8493142172199332,-0.15068578278006683,-0.36465600498831785,4.6876580286740905,5.760288388465347,3.531617857296421,4.637757532376856e-39,3.5308503500450525,0.2230406485776061,5.322622816689988e-46,3.092631544967086,3.969069155123019,latent_signal,linear_recalibration,13,1087595102,4.074431991216794,-0.5435816411717411,True,False
500.0,6.6854010185523,8.378015168984232,-1.4110531702243376,1.037106556161826,0.03710655616182601,0.07877643669450653,5.051034460467056,6.275170259900346,4.318039401237068,5.601465710323593e-46,4.318228937088852,0.27190161519160777,3.1024498348726144e-46,3.784010615594971,4.852447258582734,latent_signal,umlr_oracle,13,1087595102,4.074431991216794,0.24379694587205858,True,True
500.0,5.885836140159932,7.196939652344827,0.21461857792663508,0.8366544743691786,-0.1633455256308214,-0.3968770930254476,4.859537502982186,6.024985527970112,2.855971986530982,2.763678828560754e-23,2.9347835429186797,0.24389370248652598,1.908304990521067e-29,2.4555937290830263,3.413973356754333,latent_signal,raw_lasso,14,2245572395,3.828230572228027,-0.8934470293093475,True,False
500.0,5.354776483800044,6.624363549032188,0.16729039834777598,1.028920964329145,0.028920964329145038,0.07633269615734356,4.152053442929595,5.227898352904634,2.9459094852114225,1.3928513273803135e-29,2.9347835429186806,0.24389370248652598,1.9083049905209855e-29,2.455593729083027,3.413973356754334,latent_signal,residual_correction,14,2245572395,3.828230572228027,-0.8934470293093466,True,False
500.0,5.885975743875796,7.197366620833076,0.21457096951592716,0.8379173440840257,-0.16208265591597426,-0.39378526538492487,4.854408354456487,6.019831979323806,2.8609889437208675,2.2909828864958014e-23,2.939213387459676,0.24426184247734403,1.9083049905209855e-29,2.4593002710874377,3.4191265038319143,latent_signal,linear_recalibration,14,2245572395,3.828230572228027,-0.8890171847683512,True,False
500.0,6.686668091395102,8.277109332058796,0.22888074201785819,1.0461440555971395,0.04614405559713952,0.09747800566426709,5.162342231631479,6.459653982407677,3.6757223047557144,1.6954733323934107e-29,3.6571311789721204,0.3042297990661311,2.1375101522891862e-29,3.0593961030293064,4.254866254914934,latent_signal,umlr_oracle,14,2245572395,3.828230572228027,-0.17109939325590684,True,True
500.0,5.9852770829333855,7.429024745701931,0.2585928757870237,0.7940668873251502,-0.20593311267484982,-0.4928520062274673,4.816812215490601,6.013350091183947,3.3854714333646303,5.613846451754803e-30,3.2967702142893676,0.23330584926800646,2.366658853643839e-38,2.838382870386212,3.755157558192523,latent_signal,raw_lasso,15,3814810805,3.88991942846491,-0.5931492141755426,True,False
500.0,5.221193362526626,6.544994269807499,0.23649630313579015,0.9424099413524936,-0.05759005864750644,-0.15645190096845535,3.9385318102998297,5.000621687078265,3.319960375977088,5.46360210649536e-38,3.2967702142893676,0.23330584926800646,2.366658853643839e-38,2.838382870386212,3.755157558192523,latent_signal,residual_correction,15,3814810805,3.88991942846491,-0.5931492141755426,True,False
500.0,5.983434412237117,7.427128971050733,0.25875216067148576,0.7952205387063848,-0.20477946129361524,-0.4902166297285095,4.811141723890046,6.006678661314697,3.3897483776604114,4.475727758707936e-30,3.3015598907914803,0.23364480511612748,2.366658853643916e-38,2.8425065838556445,3.760613197727316,latent_signal,linear_recalibration,15,3814810805,3.88991942846491,-0.5883595376734299,True,False
